# Matter power spectrum P(k) at redshift z=0.5
# for k=1.73887e-07 to 10.9863 h/Mpc,
# number of wavenumbers equal to 140
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.738868854803e-07       1.943707263327e+00 
       2.189106189089e-07       2.408356959020e+00 
       2.755921410560e-07       2.984082710679e+00 
       3.469499496662e-07       3.697437617157e+00 
       4.367841082555e-07       4.581322382484e+00 
       5.498786133507e-07       5.676502729118e+00 
       6.922561597493e-07       7.033489553298e+00 
       8.714988709794e-07       8.714868533368e+00 
       1.097152075026e-06       1.079818663128e+01 
       1.381232627853e-06       1.337952860728e+01 
       1.738868854803e-06       1.657794848290e+01 
       2.189106189089e-06       2.054096030288e+01 
       2.755921410560e-06       2.545134137091e+01 
       3.469499496662e-06       3.153556159922e+01 
       4.367841082555e-06       3.907422749056e+01 
       5.498786133507e-06       4.841502194297e+01 
       6.922561597493e-06       5.998873568407e+01 
       8.714988709794e-06       7.432912779537e+01 
       1.097152075026e-05       9.209752755610e+01 
       1.381232627853e-05       1.141133047730e+02 
       1.738868854803e-05       1.413915993971e+02 
       2.189106189089e-05       1.751900218775e+02 
       2.755921410560e-05       2.170664219631e+02 
       3.469499496662e-05       2.689502802162e+02 
       4.367841082555e-05       3.332307993247e+02 
       5.498786133507e-05       4.128653366176e+02 
       6.922561597493e-05       5.115123575660e+02 
       8.714988709794e-05       6.336934478996e+02 
       1.097152075026e-04       7.849887838143e+02 
       1.381232627853e-04       9.722692174079e+02 
       1.738868854803e-04       1.203964708089e+03 
       2.189106189089e-04       1.490361494282e+03 
       2.755921410560e-04       1.843906928449e+03 
       3.469499496662e-04       2.279479805393e+03 
       4.367841082555e-04       2.814558078856e+03 
       5.498786133507e-04       3.469196303788e+03 
       6.922561597493e-04       4.265720245115e+03 
       8.714988709794e-04       5.227997984242e+03 
       1.097152075026e-03       6.379890908843e+03 
       1.381232627853e-03       7.742193481122e+03 
       1.738868854803e-03       9.327834861629e+03 
       2.189106189089e-03       1.113529146766e+04 
       2.755921410560e-03       1.314038858240e+04 
       3.469499496662e-03       1.528755352379e+04 
       4.367841082555e-03       1.747973128000e+04 
       5.498786133507e-03       1.955531045847e+04 
       6.922561597493e-03       2.134009206841e+04 
       8.714988709794e-03       2.256960441029e+04 
       1.097152075026e-02       2.294732672425e+04 
       1.381232627853e-02       2.216841778353e+04 
       1.738868853491e-02       2.001322084960e+04 
       2.189104379350e-02       1.654082638129e+04 
       2.755514649115e-02       1.234444535917e+04 
       3.448859347827e-02       8.635887828266e+03 
       4.113343948437e-02       6.666466973773e+03 
       4.589187861612e-02       5.941537385827e+03 
       4.967587320194e-02       5.607723604462e+03 
       5.299010919175e-02       5.404703632191e+03 
       5.604744895521e-02       5.238793452564e+03 
       5.895531028656e-02       5.066811676789e+03 
       6.177594892866e-02       4.867363904047e+03 
       6.454923503233e-02       4.631625835708e+03 
       6.730271299932e-02       4.359532631228e+03 
       7.005659931861e-02       4.057538980512e+03 
       7.282649655885e-02       3.736710674170e+03 
       7.562497254824e-02       3.410782443309e+03 
       7.846253115659e-02       3.094189161206e+03 
       8.134823627423e-02       2.800251345643e+03 
       8.429012784021e-02       2.539735081321e+03 
       8.729550774716e-02       2.319941664645e+03 
       9.037114128904e-02       2.144348656297e+03 
       9.352340201633e-02       2.012676867422e+03 
       9.675837759082e-02       1.921171431360e+03 
       1.000819480901e-01       1.862918667523e+03 
       1.034998444262e-01       1.828179161892e+03 
       1.070176921503e-01       1.804934208826e+03 
       1.106410443714e-01       1.779977525694e+03 
       1.143754065043e-01       1.740787041852e+03 
       1.182262548922e-01       1.678027639291e+03 
       1.221990509025e-01       1.587999000173e+03 
       1.262992517960e-01       1.473985912038e+03 
