# Matter power spectrum P(k) at redshift z=2
# for k=2.10574e-07 to 10.5674 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.105737521780e-07       2.443172921112e-01 
       2.650966476737e-07       3.038114978478e-01 
       3.337369063378e-07       3.777932596789e-01 
       4.201498722423e-07       4.697904720185e-01 
       5.289373509279e-07       5.841901139545e-01 
       6.658926723302e-07       7.264474461649e-01 
       8.383092067240e-07       9.033461506763e-01 
       1.055368763286e-06       1.123321816304e+00 
       1.328630554914e-06       1.396864196315e+00 
       1.672646768468e-06       1.737017419816e+00 
       2.105737521780e-06       2.160002007278e+00 
       2.650966476737e-06       2.685988349155e+00 
       3.337369063378e-06       3.340058524766e+00 
       4.201498722423e-06       4.153402315954e+00 
       5.289373509279e-06       5.164804421320e+00 
       6.658926723302e-06       6.422493742657e+00 
       8.383092067240e-06       7.986442840283e+00 
       1.055368763286e-05       9.931227005773e+00 
       1.328630554914e-05       1.234957893193e+01 
       1.672646768468e-05       1.535680776035e+01 
       2.105737521780e-05       1.909629178464e+01 
       2.650966476737e-05       2.374630390610e+01 
       3.337369063378e-05       2.952848974375e+01 
       4.201498722423e-05       3.671839169638e+01 
       5.289373509279e-05       4.565849921617e+01 
       6.658926723302e-05       5.677440505532e+01 
       8.383092067240e-05       7.059475463338e+01 
       1.055368763286e-04       8.777577647978e+01 
       1.328630554914e-04       1.091312450939e+02 
       1.672646768468e-04       1.356686878054e+02 
       2.105737521780e-04       1.686323771806e+02 
       2.650966476737e-04       2.095529199569e+02 
       3.337369063378e-04       2.603016806535e+02 
       4.201498722423e-04       3.231453366980e+02 
       5.289373509279e-04       4.007911015552e+02 
       6.658926723302e-04       4.964069879220e+02 
       8.383092067240e-04       6.135966364003e+02 
       1.055368763286e-03       7.563093886540e+02 
       1.328630554914e-03       9.286682746535e+02 
       1.672646768468e-03       1.134660527479e+03 
       2.105737521780e-03       1.377534640585e+03 
       2.650966476737e-03       1.658811072725e+03 
       3.337369063378e-03       1.977072606838e+03 
       4.201498722423e-03       2.326503465599e+03 
