# Matter power spectrum P(k) at redshift z=2.5
# for k=2.21861e-07 to 11.1308 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.218606099079e-07       9.333877741748e-02 
       2.793059596892e-07       1.164292521181e-01 
       3.516253703182e-07       1.452319295356e-01 
       4.426701141252e-07       1.811599144265e-01 
       5.572886557140e-07       2.259758902878e-01 
       7.015848503830e-07       2.818785993485e-01 
       8.832429966769e-07       3.516107163122e-01 
       1.111937053306e-06       4.385934078929e-01 
       1.399845812722e-06       5.470941801691e-01 
       1.762301466230e-06       6.824362491180e-01 
       2.218606099079e-06       8.512597029072e-01 
       2.793059596892e-06       1.061847272801e+00 
       3.516253703182e-06       1.324530689850e+00 
       4.426701141252e-06       1.652197563455e+00 
       5.572886557140e-06       2.060923640595e+00 
       7.015848503830e-06       2.570761457178e+00 
       8.832429966769e-06       3.206724044466e+00 
       1.111937053306e-05       4.000011909740e+00 
       1.399845812722e-05       4.989543379530e+00 
       1.762301466230e-05       6.223863218029e+00 
       2.218606099079e-05       7.763522749277e+00 
       2.793059596892e-05       9.684047543886e+00 
       3.516253703182e-05       1.207963675563e+01 
       4.426701141252e-05       1.506777271333e+01 
       5.572886557140e-05       1.879496112797e+01 
       7.015848503830e-05       2.344387217341e+01 
       8.832429966769e-05       2.924221038649e+01 
       1.111937053306e-04       3.647370440596e+01 
       1.399845812722e-04       4.549166931225e+01 
       1.762301466230e-04       5.673563814418e+01 
       2.218606099079e-04       7.075155175365e+01 
       2.793059596892e-04       8.821587224335e+01 
       3.516253703182e-04       1.099636296654e+02 
       4.426701141252e-04       1.370196440993e+02 
       5.572886557140e-04       1.706307653949e+02 
       7.015848503830e-04       2.122948386609e+02 
       8.832429966769e-04       2.637796493461e+02 
       1.111937053306e-03       3.271235740520e+02 
       1.399845812722e-03       4.046091836546e+02 
       1.762301466230e-03       4.986926808031e+02 
       2.218606099079e-03       6.118381389410e+02 
       2.793059596892e-03       7.461834426217e+02 
       3.516253703182e-03       9.030421883650e+02 
       4.426701141252e-03       1.082224121794e+03 
       5.572886557140e-03       1.280490198834e+03 
       7.015848503830e-03       1.492392833341e+03 
       8.832429966769e-03       1.706133460034e+03 
       1.111937053306e-02       1.903814077931e+03 
       1.399845812722e-02       2.060095889259e+03 
       1.762301466221e-02       2.143102304474e+03 
       2.218606059035e-02       2.120279053724e+03 
       2.793034883307e-02       1.973679864875e+03 
       3.513370204744e-02       1.725292275817e+03 
       4.344615749419e-02       1.466804288823e+03 
       5.016165152765e-02       1.313684986094e+03 
       5.509276007052e-02       1.230012641404e+03 
       5.920633401689e-02       1.172870461173e+03 
       6.290168525841e-02       1.127043907729e+03 
       6.636054317419e-02       1.085916900618e+03 
       6.968063498608e-02       1.046105236690e+03 
       7.292122938564e-02       1.005802025944e+03 
       7.612159349460e-02       9.641481490845e+02 
       7.930959082108e-02       9.209422012039e+02 
       8.250612723021e-02       8.764706823170e+02 
       8.572764088483e-02       8.313783233163e+02 
       8.898758683296e-02       7.865471913157e+02 
       9.229736779363e-02       7.429748555422e+02 
       9.566694216147e-02       7.016535733017e+02 
       9.910523482446e-02       6.634563013637e+02 
       1.026204226150e-01       6.290379572847e+02 
       1.062201372598e-01       5.987585275982e+02 
       1.099116123729e-01       5.726330716358e+02 
       1.137017914712e-01       5.503123573199e+02 
       1.175974081963e-01       5.310986826029e+02 
       1.216050463136e-01       5.140038466917e+02 
       1.257311847572e-01       4.978560115883e+02 
       1.299822314906e-01       4.814578268211e+02 
       1.343645489658e-01       4.637837219311e+02 
       1.388844733101e-01       4.441834483104e+02 
