# Matter power spectrum P(k) at redshift z=0.5
# for k=2.31832e-07 to 11.633 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.318323740597e-07       4.876005574631e-01 
       2.918596669803e-07       6.082248966213e-01 
       3.674295514393e-07       7.586897083691e-01 
       4.625663993511e-07       9.463770335009e-01 
       5.823365947852e-07       1.180495107588e+00 
       7.331183373928e-07       1.472530131415e+00 
       9.229413047961e-07       1.836809801445e+00 
       1.161914262202e-06       2.291206247901e+00 
       1.462763391012e-06       2.858012867198e+00 
       1.841510004388e-06       3.565038066742e+00 
       2.318323740597e-06       4.446969579248e+00 
       2.918596669803e-06       5.547076278754e+00 
       3.674295514393e-06       6.919330982942e+00 
       4.625663993511e-06       8.631058370978e+00 
       5.823365947852e-06       1.076623789259e+01 
       7.331183373928e-06       1.342962364513e+01 
       9.229413047961e-06       1.675188320462e+01 
       1.161914262202e-05       2.089600725910e+01 
       1.462763391012e-05       2.606530396586e+01 
       1.841510004388e-05       3.251336917144e+01 
       2.318323740597e-05       4.055651953662e+01 
       2.918596669803e-05       5.058929435862e+01 
       3.674295514393e-05       6.310377835598e+01 
       4.625663993511e-05       7.871367708959e+01 
       5.823365947852e-05       9.818429396442e+01 
       7.331183373928e-05       1.224698160943e+02 
       9.229413047961e-05       1.527596135526e+02 
       1.161914262202e-04       1.905355793639e+02 
       1.462763391012e-04       2.376428477038e+02 
       1.841510004388e-04       2.963764417200e+02 
       2.318323740597e-04       3.695863540424e+02 
       2.918596669803e-04       4.608029603231e+02 
       3.674295514393e-04       5.743830643746e+02 
       4.625663993511e-04       7.156737666929e+02 
       5.823365947852e-04       8.911865469287e+02 
       7.331183373928e-04       1.108768131993e+03 
       9.229413047961e-04       1.377748189987e+03 
       1.161914262202e-03       1.709028075822e+03 
       1.462763391012e-03       2.115022650877e+03 
       1.841510004388e-03       2.609287471940e+03 
       2.318323740597e-03       3.205679658219e+03 
       2.918596669803e-03       3.916884992721e+03 
       3.674295514393e-03       4.752022166239e+03 
       4.625663993511e-03       5.713169771551e+03 
       5.823365947852e-03       6.763464700137e+03 
       7.331183373928e-03       7.916601624034e+03 
       9.229413047961e-03       9.100710167744e+03 
       1.161914262202e-02       1.023023022673e+04 
       1.462763391012e-02       1.118378304825e+04 
       1.841510004344e-02       1.180921099635e+04 
       2.318323600034e-02       1.195031247438e+04 
       2.918533341639e-02       1.151176649581e+04 
       3.668579364494e-02       1.056427036323e+04 
       4.498236092666e-02       9.499498884777e+03 
       5.131501866927e-02       8.812598209693e+03 
       5.607463463169e-02       8.368442567961e+03 
